Year,Age,Female,Male,Total
2009,51,904,1549,2453
2009,52,1108,1633,2741
2009,53,1185,1733,2918
2009,54,1277,1753,3030
2009,55,1341,2076,3417
2009,56,1457,2192,3649
2009,57,1533,2305,3838
2009,58,1686,2616,4302
2009,59,1941,2853,4794
2009,60,2128,3238,5366
2009,61,2462,3673,6135
2009,62,2755,4021,6776
2009,63,2567,3737,6304
2009,64,2693,4041,6734
2009,65,2877,4221,7098
2009,66,3053,4478,7531
2009,67,2948,4432,7380
2009,68,3122,4629,7751
2009,69,3449,5151,8600
2009,70,3979,5412,9391
2009,71,4197,5893,10090
2009,72,4505,6316,10821
2009,73,4879,6578,11457
2009,74,5253,6863,12116
2009,75,5558,7120,12678
2009,76,6068,7727,13795
2009,77,6728,8130,14858
2009,78,7522,8451,15973
2009,79,8316,8842,17158
2009,80,8819,9337,18156
2009,81,9178,9225,18403
2009,82,9829,9518,19347
2009,83,10643,9539,20182
2009,84,11048,9439,20487
2009,85,11504,9228,20732
2009,86,12121,8855,20976
2009,87,12794,8933,21727
2009,88,13424,8528,21952
2009,89,12842,7577,20419
2009,90,8939,4764,13703
2009,91,8068,3987,12055
2009,92,8387,3775,12162
2009,93,7887,3311,11198
2009,94,7317,2789,10106
2009,95,6398,2249,8647
2009,96,5047,1595,6642
2009,97,3846,1113,4959
2009,98,2939,722,3661
2009,99,2123,467,2590
2009,100,1507,282,1789
2009,101,1128,185,1313
2009,102,655,100,755
2009,103,376,67,443
2009,104,230,28,258
2009,105,144,21,165
2009,106,74,1,75
2009,107,39,3,42
2009,108,25,2,27
2009,109,9,2,11
2009,110+,4,2,6
2010,0,1589,1915,3504
2010,1,116,129,245
2010,2,53,77,130
2010,3,50,61,111
2010,4,36,39,75
2010,5,29,38,67
2010,6,29,39,68
2010,7,27,26,53
2010,8,34,38,72
2010,9,26,40,66
2010,10,26,32,58
2010,11,24,36,60
2010,12,34,42,76
2010,13,30,38,68
2010,14,55,50,105
2010,15,58,68,126
2010,16,69,92,161
2010,17,91,157,248
2010,18,89,224,313
2010,19,105,200,305
2010,20,98,235,333
2010,21,76,284,360
2010,22,85,253,338
2010,23,110,285,395
2010,24,112,273,385
2010,25,106,261,367
2010,26,120,268,388
2010,27,148,289,437
2010,28,160,298,458
2010,29,131,340,471
2010,30,184,374,558
2010,31,161,356,517
2010,32,191,380,571
2010,33,194,353,547
2010,34,193,425,618
2010,35,251,415,666
2010,36,282,465,747
2010,37,337,528,865
2010,38,363,620,983
2010,39,345,699,1044
2010,40,415,721,1136
2010,41,508,769,1277
2010,42,502,823,1325
2010,43,565,873,1438
2010,44,641,1084,1725
2010,45,652,1137,1789
2010,46,723,1124,1847
2010,47,782,1169,1951
2010,48,839,1258,2097
2010,49,915,1300,2215
2010,50,934,1391,2325
2010,51,1047,1515,2562
2010,52,1172,1679,2851
2010,53,1168,1722,2890
2010,54,1299,1825,3124
2010,55,1289,1981,3270
2010,56,1454,2259,3713
2010,57,1591,2351,3942
2010,58,1698,2475,4173
2010,59,1783,2687,4470
2010,60,2050,3088,5138
2010,61,2313,3362,5675
2010,62,2583,3912,6495
2010,63,2934,4449,7383
2010,64,2671,4023,6694
2010,65,2805,4201,7006
2010,66,3088,4619,7707
2010,67,3143,4698,7841
2010,68,3211,4724,7935
2010,69,3384,4850,8234
2010,70,3875,5338,9213
2010,71,4164,5828,9992
2010,72,4526,6277,10803
2010,73,4851,6589,11440
2010,74,5158,6928,12086
2010,75,5531,7263,12794
2010,76,6025,7429,13454
2010,77,6534,7905,14439
2010,78,7371,8539,15910
2010,79,8109,8725,16834
2010,80,8646,9162,17808
2010,81,9225,9349,18574
2010,82,9776,9282,19058
2010,83,10442,9307,19749
2010,84,11100,9509,20609
2010,85,11498,9269,20767
2010,86,11869,8847,20716
2010,87,12173,8535,20708
2010,88,12724,8160,20884
2010,89,13274,8008,21282
2010,90,12806,6876,19682
2010,91,8580,4286,12866
2010,92,7608,3450,11058
2010,93,7609,3253,10862
2010,94,7180,2861,10041
2010,95,6271,2229,8500
2010,96,5373,1659,7032
2010,97,4204,1163,5367
2010,98,3087,833,3920
2010,99,2223,493,2716
2010,100,1639,359,1998
2010,101,1134,216,1350
2010,102,754,99,853
2010,103,473,57,530
2010,104,257,27,284
2010,105,124,10,134
2010,106,72,8,80
2010,107,39,3,42
2010,108,21,1,22
2010,109,7,0,7
2010,110+,13,2,15
2011,0,1453,2049,3502
2011,1,118,143,261
2011,2,59,81,140
2011,3,42,46,88
2011,4,38,40,78
2011,5,29,44,73
2011,6,27,36,63
2011,7,15,30,45
2011,8,22,34,56
2011,9,19,37,56
2011,10,15,31,46
2011,11,30,30,60
2011,12,31,40,71
2011,13,30,33,63
2011,14,34,50,84
2011,15,34,68,102
2011,16,50,94,144
2011,17,67,143,210
2011,18,75,167,242
2011,19,90,209,299
2011,20,79,233,312
2011,21,101,239,340
2011,22,96,252,348
2011,23,109,221,330
2011,24,106,219,325
2011,25,120,280,400
2011,26,125,254,379
2011,27,146,266,412
2011,28,138,311,449
2011,29,146,322,468
2011,30,163,346,509
2011,31,189,354,543
2011,32,188,339,527
2011,33,196,351,547
2011,34,214,388,602
2011,35,242,425,667
2011,36,252,474,726
2011,37,266,526,792
2011,38,320,558,878
2011,39,366,617,983
2011,40,420,706,1126
2011,41,470,746,1216
2011,42,511,870,1381
2011,43,562,858,1420
2011,44,596,970,1566
2011,45,678,1039,1717
2011,46,793,1097,1890
2011,47,740,1099,1839
2011,48,842,1261,2103
2011,49,902,1297,2199
2011,50,974,1354,2328
2011,51,1053,1467,2520
2011,52,1104,1645,2749
2011,53,1196,1748,2944
2011,54,1267,1757,3024
2011,55,1286,1972,3258
2011,56,1388,2079,3467
2011,57,1554,2231,3785
2011,58,1528,2510,4038
2011,59,1812,2537,4349
2011,60,1971,2846,4817
2011,61,2136,3124,5260
2011,62,2370,3565,5935
2011,63,2763,4059,6822
2011,64,3161,4639,7800
2011,65,2796,4097,6893
2011,66,3018,4475,7493
2011,67,3312,4738,8050
2011,68,3391,4794,8185
2011,69,3392,4820,8212
2011,70,3586,5204,8790
2011,71,3965,5754,9719
2011,72,4517,6134,10651
2011,73,4627,6363,10990
2011,74,5155,6929,12084
2011,75,5473,6925,12398
2011,76,5887,7451,13338
2011,77,6379,7506,13885
2011,78,6911,7864,14775
2011,79,7594,8586,16180
2011,80,8450,9007,17457
2011,81,8988,9135,18123
2011,82,9527,9338,18865
2011,83,10059,9277,19336
2011,84,10450,9313,19763
2011,85,10977,9245,20222
2011,86,11449,8723,20172
2011,87,11647,8477,20124
2011,88,12020,7969,19989
2011,89,12253,7693,19946
2011,90,12634,7181,19815
2011,91,11712,6164,17876
2011,92,7828,3619,11447
2011,93,6654,3013,9667
2011,94,6511,2561,9072
2011,95,6141,2108,8249
2011,96,5133,1699,6832
2011,97,4256,1260,5516
2011,98,3249,846,4095
2011,99,2355,566,2921
2011,100,1606,332,1938
2011,101,1155,217,1372
2011,102,719,114,833
2011,103,477,65,542
2011,104,257,39,296
2011,105,169,16,185
2011,106,61,8,69
2011,107,41,4,45
2011,108,18,5,23
2011,109,14,0,14
2011,110+,11,1,12
2012,0,1435,1912,3347
2012,1,104,134,238
2012,2,43,74,117
2012,3,45,42,87
2012,4,35,46,81
2012,5,41,44,85
2012,6,32,36,68
2012,7,29,27,56
2012,8,25,39,64
2012,9,21,31,52
2012,10,24,33,57
2012,11,22,41,63
2012,12,30,41,71
2012,13,29,38,67
2012,14,32,50,82
2012,15,45,52,97
2012,16,41,81,122
2012,17,65,135,200
2012,18,61,209,270
2012,19,79,191,270
2012,20,89,205,294
2012,21,84,201,285
2012,22,83,220,303
2012,23,100,253,353
2012,24,100,215,315
2012,25,112,248,360
2012,26,102,265,367
2012,27,127,250,377
2012,28,145,280,425
2012,29,143,310,453
2012,30,151,333,484
2012,31,176,349,525
2012,32,181,329,510
2012,33,193,385,578
2012,34,211,353,564
2012,35,203,381,584
2012,36,205,402,607
2012,37,258,460,718
2012,38,307,516,823
2012,39,358,600,958
2012,40,391,701,1092
2012,41,431,687,1118
2012,42,488,707,1195
2012,43,510,880,1390
2012,44,575,945,1520
2012,45,677,997,1674
2012,46,692,1061,1753
2012,47,789,1187,1976
2012,48,816,1224,2040
2012,49,928,1319,2247
2012,50,968,1396,2364
2012,51,1062,1449,2511
2012,52,1108,1519,2627
2012,53,1196,1663,2859
2012,54,1213,1810,3023
2012,55,1345,1911,3256
2012,56,1410,2071,3481
2012,57,1440,2137,3577
2012,58,1677,2330,4007
2012,59,1846,2569,4415
2012,60,1892,2725,4617
2012,61,2111,3108,5219
2012,62,2354,3379,5733
2012,63,2543,3724,6267
2012,64,2916,4260,7176
2012,65,3355,4817,8172
2012,66,3065,4396,7461
2012,67,3335,4768,8103
2012,68,3464,4956,8420
2012,69,3680,5265,8945
2012,70,3773,5214,8987
2012,71,3747,5333,9080
2012,72,4429,6032,10461
2012,73,4844,6435,11279
2012,74,5268,6857,12125
2012,75,5614,7238,12852
2012,76,6057,7569,13626
2012,77,6511,7877,14388
2012,78,6924,8151,15075
2012,79,7605,8289,15894
2012,80,8527,8843,17370
2012,81,9341,9526,18867
2012,82,9778,9643,19421
2012,83,10456,9673,20129
2012,84,10981,9523,20504
2012,85,11332,9506,20838
2012,86,11975,9510,21485
2012,87,11946,8962,20908
2012,88,12262,8352,20614
2012,89,12565,7668,20233
2012,90,12777,7237,20014
2012,91,12641,6732,19373
2012,92,11808,5642,17450
2012,93,7528,3326,10854
2012,94,6303,2495,8798
2012,95,5887,2221,8108
2012,96,5448,1829,7277
2012,97,4379,1385,5764
2012,98,3511,943,4454
2012,99,2640,657,3297
2012,100,1812,396,2208
2012,101,1220,235,1455
2012,102,776,122,898
2012,103,493,71,564
2012,104,301,43,344
2012,105,183,26,209
2012,106,99,5,104
2012,107,45,5,50
2012,108,30,4,34
2012,109,8,0,8
2012,110+,10.01,0,10.01
2013,0,1324,1741,3065
2013,1,118,135,253
2013,2,57,74,131
2013,3,44,45,89
2013,4,37,44,81
2013,5,31,36,67
2013,6,28,29,57
2013,7,25,43,68
2013,8,24,28,52
2013,9,23,28,51
2013,10,29,28,57
2013,11,27,23,50
2013,12,22,39,61
2013,13,29,50,79
2013,14,41,49,90
2013,15,48,63,111
2013,16,50,88,138
2013,17,53,116,169
2013,18,72,159,231
2013,19,73,211,284
2013,20,82,185,267
2013,21,86,207,293
2013,22,91,193,284
2013,23,93,231,324
2013,24,92,236,328
2013,25,113,271,384
2013,26,116,261,377
2013,27,126,278,404
2013,28,149,257,406
2013,29,127,298,425
2013,30,178,307,485
2013,31,187,351,538
2013,32,195,372,567
2013,33,196,376,572
2013,34,224,396,620
2013,35,227,399,626
2013,36,245,430,675
2013,37,245,490,735
2013,38,273,536,809
2013,39,364,598,962
2013,40,353,644,997
2013,41,430,741,1171
2013,42,476,848,1324
2013,43,532,837,1369
2013,44,619,933,1552
2013,45,609,1061,1670
2013,46,658,1106,1764
2013,47,778,1137,1915
2013,48,809,1260,2069
2013,49,940,1370,2310
2013,50,1009,1394,2403
2013,51,1047,1533,2580
2013,52,1115,1628,2743
2013,53,1181,1727,2908
2013,54,1258,1867,3125
2013,55,1403,1897,3300
2013,56,1465,2065,3530
2013,57,1560,2248,3808
2013,58,1600,2371,3971
2013,59,1700,2717,4417
2013,60,1842,2892,4734
2013,61,2069,3005,5074
2013,62,2238,3375,5613
2013,63,2502,3634,6136
2013,64,2725,4079,6804
2013,65,3214,4690,7904
2013,66,3583,5290,8873
2013,67,3343,4652,7995
2013,68,3494,4957,8451
2013,69,3765,5392,9157
2013,70,3974,5594,9568
2013,71,3936,5453,9389
2013,72,4137,5805,9942
2013,73,4778,6368,11146
2013,74,5271,6849,12120
2013,75,5703,7405,13108
2013,76,6086,7622,13708
2013,77,6594,7845,14439
2013,78,6983,8393,15376
2013,79,7503,8365,15868
2013,80,8195,8942,17137
2013,81,8962,9505,18467
2013,82,9925,10087,20012
2013,83,10462,9935,20397
2013,84,11086,9786,20872
2013,85,11561,9670,21231
2013,86,11589,9538,21127
2013,87,12236,9041,21277
2013,88,12066,8558,20624
2013,89,12307,7971,20278
2013,90,12182,7275,19457
2013,91,12178,6636,18814
2013,92,11832,6077,17909
2013,93,10763,4925,15688
2013,94,6804,2728,9532
2013,95,5578,2119,7697
2013,96,5196,1686,6882
2013,97,4262,1364,5626
2013,98,3462,961,4423
2013,99,2662,626,3288
2013,100,1887,429,2316
2013,101,1232,251,1483
2013,102,797,152,949
2013,103,516,62,578
2013,104,306,49,355
2013,105,184,28,212
2013,106,98,8,106
2013,107,50,7,57
2013,108,37,2,39
2013,109,17,0,17
2013,110+,9.02,3.01,12.03
2014,0,1368,1646,3014
2014,1,82,142,224
2014,2,55,72,127
2014,3,45,56,101
2014,4,29,30,59
2014,5,28,39,67
2014,6,32,46,78
2014,7,33,34,67
2014,8,25,26,51
2014,9,25,39,64
2014,10,23,40,63
2014,11,17,36,53
2014,12,16,37,53
2014,13,40,39,79
2014,14,41,49,90
2014,15,48,56,104
2014,16,69,85,154
2014,17,62,117,179
2014,18,77,170,247
2014,19,82,187,269
2014,20,77,203,280
2014,21,92,209,301
2014,22,102,210,312
2014,23,109,259,368
2014,24,104,240,344
2014,25,109,212,321
2014,26,121,312,433
2014,27,106,281,387
2014,28,154,281,435
2014,29,149,312,461
2014,30,154,332,486
2014,31,193,328,521
2014,32,184,335,519
2014,33,223,368,591
2014,34,241,404,645
2014,35,248,437,685
2014,36,256,394,650
2014,37,251,436,687
2014,38,308,572,880
2014,39,304,550,854
2014,40,398,663,1061
2014,41,431,723,1154
2014,42,492,714,1206
2014,43,571,834,1405
2014,44,580,921,1501
2014,45,668,1040,1708
2014,46,705,1100,1805
2014,47,755,1166,1921
2014,48,827,1244,2071
2014,49,871,1382,2253
2014,50,1037,1440,2477
2014,51,1082,1580,2662
2014,52,1149,1640,2789
2014,53,1174,1706,2880
2014,54,1227,1841,3068
2014,55,1372,1963,3335
2014,56,1439,2020,3459
2014,57,1573,2224,3797
2014,58,1588,2443,4031
2014,59,1676,2599,4275
2014,60,1925,2770,4695
2014,61,2051,3012,5063
2014,62,2170,3247,5417
2014,63,2365,3518,5883
2014,64,2712,3938,6650
2014,65,2938,4368,7306
2014,66,3261,4841,8102
2014,67,3768,5605,9373
2014,68,3578,5010,8588
2014,69,3716,5359,9075
2014,70,4105,5754,9859
2014,71,4300,5915,10215
2014,72,4385,6034,10419
2014,73,4446,5858,10304
2014,74,5035,6740,11775
2014,75,5633,7190,12823
2014,76,6084,7629,13713
2014,77,6529,7860,14389
2014,78,6790,8299,15089
2014,79,7471,8529,16000
2014,80,7962,8878,16840
2014,81,8502,9052,17554
2014,82,9402,9619,19021
2014,83,10271,9936,20207
2014,84,10966,9831,20797
2014,85,11032,9727,20759
2014,86,11411,9242,20653
2014,87,11732,9193,20925
2014,88,11701,8719,20420
2014,89,11804,7957,19761
2014,90,11809,7267,19076
2014,91,11191,6313,17504
2014,92,10922,5858,16780
2014,93,10263,5025,15288
2014,94,9131,3803,12934
2014,95,5719,2276,7995
2014,96,4524,1618,6142
2014,97,3939,1218,5157
2014,98,3266,981,4247
2014,99,2621,659,3280
2014,100,1799,370,2169
2014,101,1318,253,1571
2014,102,863,151,1014
2014,103,497,74,571
2014,104,305,47,352
2014,105,173,18,191
2014,106,88,13,101
2014,107,56,8,64
2014,108,35,5,40
2014,109,9,3,12
2014,110+,16,1,17
2015,0,1268,1752,3020
2015,1,100,119,219
2015,2,48,67,115
2015,3,42,53,95
2015,4,32,49,81
2015,5,25,31,56
2015,6,27,36,63
2015,7,32,39,71
2015,8,29,29,58
2015,9,23,31,54
2015,10,20,38,58
2015,11,17,42,59
2015,12,23,30,53
2015,13,40,38,78
2015,14,37,35,72
2015,15,55,67,122
2015,16,55,73,128
2015,17,57,117,174
2015,18,78,173,251
2015,19,89,187,276
2015,20,83,193,276
2015,21,76,218,294
2015,22,81,221,302
2015,23,102,240,342
2015,24,86,253,339
2015,25,109,299,408
2015,26,131,239,370
2015,27,116,281,397
2015,28,127,288,415
2015,29,166,285,451
2015,30,170,312,482
2015,31,163,307,470
2015,32,208,428,636
2015,33,206,385,591
2015,34,222,428,650
2015,35,263,447,710
2015,36,287,480,767
2015,37,293,464,757
2015,38,305,500,805
2015,39,340,534,874
2015,40,387,606,993
2015,41,368,650,1018
2015,42,486,789,1275
2015,43,495,819,1314
2015,44,584,947,1531
2015,45,670,948,1618
2015,46,729,1069,1798
2015,47,757,1240,1997
2015,48,867,1242,2109
2015,49,918,1428,2346
2015,50,1033,1621,2654
2015,51,1095,1603,2698
2015,52,1171,1656,2827
2015,53,1325,1771,3096
2015,54,1335,1904,3239
2015,55,1396,2054,3450
2015,56,1475,2236,3711
2015,57,1554,2380,3934
2015,58,1609,2443,4052
2015,59,1820,2516,4336
2015,60,1944,2871,4815
2015,61,2052,3061,5113
2015,62,2230,3239,5469
2015,63,2422,3600,6022
2015,64,2543,3939,6482
2015,65,2867,4196,7063
2015,66,3243,4657,7900
2015,67,3760,5412,9172
2015,68,4397,6067,10464
2015,69,3826,5477,9303
2015,70,4179,5729,9908
2015,71,4559,6324,10883
2015,72,4679,6480,11159
2015,73,4922,6397,11319
2015,74,5056,6646,11702
2015,75,5619,7297,12916
2015,76,6285,7923,14208
2015,77,6584,8389,14973
2015,78,7141,8541,15682
2015,79,7753,8931,16684
2015,80,8491,9426,17917
2015,81,9038,9398,18436
2015,82,9715,9924,19639
2015,83,10619,10443,21062
2015,84,11568,10518,22086
2015,85,12009,10512,22521
2015,86,12214,10065,22279
2015,87,12379,9530,21909
2015,88,12743,9306,22049
2015,89,12774,8519,21293
2015,90,12710,7946,20656
2015,91,11965,7077,19042
2015,92,11544,6018,17562
2015,93,10860,5240,16100
2015,94,10340,4578,14918
2015,95,8472,3355,11827
2015,96,5106,1835,6941
2015,97,3941,1259,5200
2015,98,3342,958,4300
2015,99,2687,695,3382
2015,100,2077,517,2594
2015,101,1482,299,1781
2015,102,912,183,1095
2015,103,584,103,687
2015,104,332,56,388
2015,105,186.55,20.98,207.53
2015,106,101.97,11.31,113.28
2015,107,59.2,4.98,64.18
2015,108,28.09,2.31,30.4
2015,109,16.31,1.11,17.42
2015,110+,12.85,0.32,13.17
2016,0,1350,1654,3004
2016,1,102,111,213
2016,2,59,64,123
2016,3,39,51,90
2016,4,37,34,71
2016,5,27,45,72
2016,6,28,30,58
2016,7,21,31,52
2016,8,15,24,39
2016,9,28,29,57
2016,10,21,29,50
2016,11,30,32,62
2016,12,23,36,59
2016,13,29,31,60
2016,14,38,52,90
2016,15,44,54,98
2016,16,51,87,138
2016,17,53,115,168
2016,18,82,155,237
2016,19,72,182,254
2016,20,84,198,282
2016,21,100,223,323
2016,22,94,224,318
2016,23,92,249,341
2016,24,116,256,372
2016,25,112,289,401
2016,26,111,297,408
2016,27,139,278,417
2016,28,155,317,472
2016,29,151,327,478
2016,30,184,336,520
2016,31,187,366,553
2016,32,223,407,630
2016,33,222,402,624
2016,34,242,435,677
2016,35,260,446,706
2016,36,284,497,781
2016,37,277,474,751
2016,38,283,482,765
2016,39,324,534,858
2016,40,364,605,969
2016,41,414,706,1120
2016,42,435,723,1158
2016,43,505,885,1390
2016,44,609,1002,1611
2016,45,707,1020,1727
2016,46,711,1073,1784
2016,47,799,1253,2052
2016,48,822,1300,2122
2016,49,897,1399,2296
2016,50,1001,1593,2594
2016,51,1163,1622,2785
2016,52,1222,1776,2998
2016,53,1285,1832,3117
2016,54,1380,1927,3307
2016,55,1498,2195,3693
2016,56,1576,2243,3819
2016,57,1678,2275,3953
2016,58,1765,2488,4253
2016,59,1920,2718,4638
2016,60,1936,2883,4819
2016,61,2046,3067,5113
2016,62,2373,3268,5641
2016,63,2453,3605,6058
2016,64,2595,3767,6362
2016,65,2773,4169,6942
2016,66,3289,4619,7908
2016,67,3529,4996,8525
2016,68,3988,5808,9796
2016,69,4714,6642,11356
2016,70,4209,5844,10053
2016,71,4554,6290,10844
2016,72,5062,6651,11713
2016,73,5205,6763,11968
2016,74,5067,6776,11843
2016,75,5245,6901,12146
2016,76,6232,7520,13752
2016,77,6695,8261,14956
2016,78,7347,8748,16095
2016,79,7562,9012,16574
2016,80,8322,9296,17618
2016,81,8653,9586,18239
2016,82,9275,9687,18962
2016,83,10122,10048,20170
2016,84,10861,10448,21309
2016,85,11681,10433,22114
2016,86,12186,10079,22265
2016,87,12237,9528,21765
2016,88,12116,9064,21180
2016,89,12201,8539,20740
2016,90,12006,7981,19987
2016,91,11489,6875,18364
2016,92,10826,5888,16714
2016,93,9934,5106,15040
2016,94,9015,4243,13258
2016,95,8348,3491,11839
2016,96,6920,2612,9532
2016,97,3998,1346,5344
2016,98,2874,867,3741
2016,99,2364,625,2989
2016,100,1816,488,2304
2016,101,1390,278,1668
2016,102,891,173,1064
2016,103,542,101,643
2016,104,342,57,399
2016,105,175.37,27.97,203.34
2016,106,101.08,14.03,115.11
2016,107,55.58,6.64,62.22
2016,108,26.23,3.18,29.41
2016,109,12.91,1.47,14.38
2016,110+,10.84,0.7,11.54
2017,0,1307,1664,2971
2017,1,64,98,162
2017,2,56,58,114
2017,3,35,47,82
2017,4,32,47,79
2017,5,32,41,73
2017,6,32,31,63
2017,7,27,33,60
2017,8,28,33,61
2017,9,18,34,52
2017,10,16,24,40
2017,11,32,30,62
2017,12,32,39,71
2017,13,25,46,71
2017,14,35,40,75
2017,15,32,65,97
2017,16,56,88,144
2017,17,58,118,176
2017,18,77,148,225
2017,19,71,169,240
2017,20,75,194,269
2017,21,78,193,271
2017,22,78,197,275
2017,23,97,215,312
2017,24,81,218,299
2017,25,102,267,369
2017,26,116,253,369
2017,27,116,278,394
2017,28,132,306,438
2017,29,129,303,432
2017,30,147,316,463
2017,31,182,347,529
2017,32,203,385,588
2017,33,232,370,602
2017,34,211,414,625
2017,35,259,451,710
2017,36,296,530,826
2017,37,355,554,909
2017,38,296,511,807
2017,39,333,569,902
2017,40,362,562,924
2017,41,409,699,1108
2017,42,429,721,1150
2017,43,486,833,1319
2017,44,559,831,1390
2017,45,611,995,1606
2017,46,697,1076,1773
2017,47,760,1232,1992
2017,48,826,1312,2138
2017,49,915,1473,2388
2017,50,1036,1525,2561
2017,51,1112,1638,2750
2017,52,1270,1829,3099
2017,53,1306,1785,3091
2017,54,1377,2011,3388
2017,55,1425,2073,3498
2017,56,1541,2312,3853
2017,57,1541,2423,3964
2017,58,1717,2537,4254
2017,59,1820,2745,4565
2017,60,1936,2929,4865
2017,61,2086,3024,5110
2017,62,2209,3216,5425
2017,63,2470,3551,6021
2017,64,2619,3873,6492
2017,65,2719,3946,6665
2017,66,3046,4494,7540
2017,67,3406,4926,8332
2017,68,3739,5376,9115
2017,69,4435,6111,10546
2017,70,4955,6946,11901
2017,71,4399,6122,10521
2017,72,4848,6696,11544
2017,73,5425,7254,12679
2017,74,5471,7416,12887
